frame_id,video_id,synthetic_class,variant,image_path
002-004_18341,002-004,1,clean,data/e05_synthetic/clean/002-004_18341.png
002-004_18341,002-004,1,pattern_noise,data/e05_synthetic/pattern_noise/002-004_18341.png
002-004_18341,002-004,1,color_shift,data/e05_synthetic/color_shift/002-004_18341.png
002-004_18341,002-004,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/002-004_18341.png
002-004_18341,002-004,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/002-004_18341.png
002-004_18413,002-004,2,clean,data/e05_synthetic/clean/002-004_18413.png
002-004_18413,002-004,2,pattern_noise,data/e05_synthetic/pattern_noise/002-004_18413.png
002-004_18413,002-004,2,color_shift,data/e05_synthetic/color_shift/002-004_18413.png
002-004_18413,002-004,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/002-004_18413.png
002-004_18413,002-004,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/002-004_18413.png
002-004_18414,002-004,0,clean,data/e05_synthetic/clean/002-004_18414.png
002-004_18414,002-004,0,pattern_noise,data/e05_synthetic/pattern_noise/002-004_18414.png
002-004_18414,002-004,0,color_shift,data/e05_synthetic/color_shift/002-004_18414.png
002-004_18414,002-004,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/002-004_18414.png
002-004_18414,002-004,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/002-004_18414.png
002-004_18421,002-004,2,clean,data/e05_synthetic/clean/002-004_18421.png
002-004_18421,002-004,2,pattern_noise,data/e05_synthetic/pattern_noise/002-004_18421.png
002-004_18421,002-004,2,color_shift,data/e05_synthetic/color_shift/002-004_18421.png
002-004_18421,002-004,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/002-004_18421.png
002-004_18421,002-004,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/002-004_18421.png
002-004_18567,002-004,3,clean,data/e05_synthetic/clean/002-004_18567.png
002-004_18567,002-004,3,pattern_noise,data/e05_synthetic/pattern_noise/002-004_18567.png
002-004_18567,002-004,3,color_shift,data/e05_synthetic/color_shift/002-004_18567.png
002-004_18567,002-004,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/002-004_18567.png
002-004_18567,002-004,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/002-004_18567.png
002-004_18622,002-004,2,clean,data/e05_synthetic/clean/002-004_18622.png
002-004_18622,002-004,2,pattern_noise,data/e05_synthetic/pattern_noise/002-004_18622.png
002-004_18622,002-004,2,color_shift,data/e05_synthetic/color_shift/002-004_18622.png
002-004_18622,002-004,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/002-004_18622.png
002-004_18622,002-004,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/002-004_18622.png
002-004_18692,002-004,0,clean,data/e05_synthetic/clean/002-004_18692.png
002-004_18692,002-004,0,pattern_noise,data/e05_synthetic/pattern_noise/002-004_18692.png
002-004_18692,002-004,0,color_shift,data/e05_synthetic/color_shift/002-004_18692.png
002-004_18692,002-004,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/002-004_18692.png
002-004_18692,002-004,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/002-004_18692.png
002-004_18874,002-004,0,clean,data/e05_synthetic/clean/002-004_18874.png
002-004_18874,002-004,0,pattern_noise,data/e05_synthetic/pattern_noise/002-004_18874.png
002-004_18874,002-004,0,color_shift,data/e05_synthetic/color_shift/002-004_18874.png
002-004_18874,002-004,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/002-004_18874.png
002-004_18874,002-004,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/002-004_18874.png
002-004_18928,002-004,3,clean,data/e05_synthetic/clean/002-004_18928.png
002-004_18928,002-004,3,pattern_noise,data/e05_synthetic/pattern_noise/002-004_18928.png
002-004_18928,002-004,3,color_shift,data/e05_synthetic/color_shift/002-004_18928.png
002-004_18928,002-004,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/002-004_18928.png
002-004_18928,002-004,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/002-004_18928.png
002-004_18982,002-004,3,clean,data/e05_synthetic/clean/002-004_18982.png
002-004_18982,002-004,3,pattern_noise,data/e05_synthetic/pattern_noise/002-004_18982.png
002-004_18982,002-004,3,color_shift,data/e05_synthetic/color_shift/002-004_18982.png
002-004_18982,002-004,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/002-004_18982.png
002-004_18982,002-004,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/002-004_18982.png
002-004_19147,002-004,3,clean,data/e05_synthetic/clean/002-004_19147.png
002-004_19147,002-004,3,pattern_noise,data/e05_synthetic/pattern_noise/002-004_19147.png
002-004_19147,002-004,3,color_shift,data/e05_synthetic/color_shift/002-004_19147.png
002-004_19147,002-004,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/002-004_19147.png
002-004_19147,002-004,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/002-004_19147.png
002-004_19331,002-004,2,clean,data/e05_synthetic/clean/002-004_19331.png
002-004_19331,002-004,2,pattern_noise,data/e05_synthetic/pattern_noise/002-004_19331.png
002-004_19331,002-004,2,color_shift,data/e05_synthetic/color_shift/002-004_19331.png
002-004_19331,002-004,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/002-004_19331.png
002-004_19331,002-004,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/002-004_19331.png
002-004_19458,002-004,1,clean,data/e05_synthetic/clean/002-004_19458.png
002-004_19458,002-004,1,pattern_noise,data/e05_synthetic/pattern_noise/002-004_19458.png
002-004_19458,002-004,1,color_shift,data/e05_synthetic/color_shift/002-004_19458.png
002-004_19458,002-004,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/002-004_19458.png
002-004_19458,002-004,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/002-004_19458.png
002-004_19463,002-004,0,clean,data/e05_synthetic/clean/002-004_19463.png
002-004_19463,002-004,0,pattern_noise,data/e05_synthetic/pattern_noise/002-004_19463.png
002-004_19463,002-004,0,color_shift,data/e05_synthetic/color_shift/002-004_19463.png
002-004_19463,002-004,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/002-004_19463.png
002-004_19463,002-004,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/002-004_19463.png
002-004_19502,002-004,2,clean,data/e05_synthetic/clean/002-004_19502.png
002-004_19502,002-004,2,pattern_noise,data/e05_synthetic/pattern_noise/002-004_19502.png
002-004_19502,002-004,2,color_shift,data/e05_synthetic/color_shift/002-004_19502.png
002-004_19502,002-004,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/002-004_19502.png
002-004_19502,002-004,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/002-004_19502.png
002-004_19571,002-004,2,clean,data/e05_synthetic/clean/002-004_19571.png
002-004_19571,002-004,2,pattern_noise,data/e05_synthetic/pattern_noise/002-004_19571.png
002-004_19571,002-004,2,color_shift,data/e05_synthetic/color_shift/002-004_19571.png
002-004_19571,002-004,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/002-004_19571.png
002-004_19571,002-004,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/002-004_19571.png
002-004_19575,002-004,2,clean,data/e05_synthetic/clean/002-004_19575.png
002-004_19575,002-004,2,pattern_noise,data/e05_synthetic/pattern_noise/002-004_19575.png
002-004_19575,002-004,2,color_shift,data/e05_synthetic/color_shift/002-004_19575.png
002-004_19575,002-004,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/002-004_19575.png
002-004_19575,002-004,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/002-004_19575.png
002-004_19595,002-004,0,clean,data/e05_synthetic/clean/002-004_19595.png
002-004_19595,002-004,0,pattern_noise,data/e05_synthetic/pattern_noise/002-004_19595.png
002-004_19595,002-004,0,color_shift,data/e05_synthetic/color_shift/002-004_19595.png
002-004_19595,002-004,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/002-004_19595.png
002-004_19595,002-004,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/002-004_19595.png
002-004_19637,002-004,3,clean,data/e05_synthetic/clean/002-004_19637.png
002-004_19637,002-004,3,pattern_noise,data/e05_synthetic/pattern_noise/002-004_19637.png
002-004_19637,002-004,3,color_shift,data/e05_synthetic/color_shift/002-004_19637.png
002-004_19637,002-004,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/002-004_19637.png
002-004_19637,002-004,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/002-004_19637.png
002-004_19658,002-004,1,clean,data/e05_synthetic/clean/002-004_19658.png
002-004_19658,002-004,1,pattern_noise,data/e05_synthetic/pattern_noise/002-004_19658.png
002-004_19658,002-004,1,color_shift,data/e05_synthetic/color_shift/002-004_19658.png
002-004_19658,002-004,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/002-004_19658.png
002-004_19658,002-004,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/002-004_19658.png
002-004_19777,002-004,0,clean,data/e05_synthetic/clean/002-004_19777.png
002-004_19777,002-004,0,pattern_noise,data/e05_synthetic/pattern_noise/002-004_19777.png
002-004_19777,002-004,0,color_shift,data/e05_synthetic/color_shift/002-004_19777.png
002-004_19777,002-004,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/002-004_19777.png
002-004_19777,002-004,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/002-004_19777.png
002-004_19904,002-004,1,clean,data/e05_synthetic/clean/002-004_19904.png
002-004_19904,002-004,1,pattern_noise,data/e05_synthetic/pattern_noise/002-004_19904.png
002-004_19904,002-004,1,color_shift,data/e05_synthetic/color_shift/002-004_19904.png
002-004_19904,002-004,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/002-004_19904.png
002-004_19904,002-004,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/002-004_19904.png
002-004_20037,002-004,3,clean,data/e05_synthetic/clean/002-004_20037.png
002-004_20037,002-004,3,pattern_noise,data/e05_synthetic/pattern_noise/002-004_20037.png
002-004_20037,002-004,3,color_shift,data/e05_synthetic/color_shift/002-004_20037.png
002-004_20037,002-004,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/002-004_20037.png
002-004_20037,002-004,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/002-004_20037.png
002-004_20164,002-004,3,clean,data/e05_synthetic/clean/002-004_20164.png
002-004_20164,002-004,3,pattern_noise,data/e05_synthetic/pattern_noise/002-004_20164.png
002-004_20164,002-004,3,color_shift,data/e05_synthetic/color_shift/002-004_20164.png
002-004_20164,002-004,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/002-004_20164.png
002-004_20164,002-004,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/002-004_20164.png
002-004_20233,002-004,0,clean,data/e05_synthetic/clean/002-004_20233.png
002-004_20233,002-004,0,pattern_noise,data/e05_synthetic/pattern_noise/002-004_20233.png
002-004_20233,002-004,0,color_shift,data/e05_synthetic/color_shift/002-004_20233.png
002-004_20233,002-004,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/002-004_20233.png
002-004_20233,002-004,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/002-004_20233.png
002-004_20375,002-004,1,clean,data/e05_synthetic/clean/002-004_20375.png
002-004_20375,002-004,1,pattern_noise,data/e05_synthetic/pattern_noise/002-004_20375.png
002-004_20375,002-004,1,color_shift,data/e05_synthetic/color_shift/002-004_20375.png
002-004_20375,002-004,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/002-004_20375.png
002-004_20375,002-004,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/002-004_20375.png
002-004_20467,002-004,3,clean,data/e05_synthetic/clean/002-004_20467.png
002-004_20467,002-004,3,pattern_noise,data/e05_synthetic/pattern_noise/002-004_20467.png
002-004_20467,002-004,3,color_shift,data/e05_synthetic/color_shift/002-004_20467.png
002-004_20467,002-004,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/002-004_20467.png
002-004_20467,002-004,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/002-004_20467.png
002-004_20488,002-004,1,clean,data/e05_synthetic/clean/002-004_20488.png
002-004_20488,002-004,1,pattern_noise,data/e05_synthetic/pattern_noise/002-004_20488.png
002-004_20488,002-004,1,color_shift,data/e05_synthetic/color_shift/002-004_20488.png
002-004_20488,002-004,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/002-004_20488.png
002-004_20488,002-004,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/002-004_20488.png
002-004_20614,002-004,3,clean,data/e05_synthetic/clean/002-004_20614.png
002-004_20614,002-004,3,pattern_noise,data/e05_synthetic/pattern_noise/002-004_20614.png
002-004_20614,002-004,3,color_shift,data/e05_synthetic/color_shift/002-004_20614.png
002-004_20614,002-004,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/002-004_20614.png
002-004_20614,002-004,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/002-004_20614.png
002-004_20631,002-004,1,clean,data/e05_synthetic/clean/002-004_20631.png
002-004_20631,002-004,1,pattern_noise,data/e05_synthetic/pattern_noise/002-004_20631.png
002-004_20631,002-004,1,color_shift,data/e05_synthetic/color_shift/002-004_20631.png
002-004_20631,002-004,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/002-004_20631.png
002-004_20631,002-004,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/002-004_20631.png
002-004_20645,002-004,1,clean,data/e05_synthetic/clean/002-004_20645.png
002-004_20645,002-004,1,pattern_noise,data/e05_synthetic/pattern_noise/002-004_20645.png
002-004_20645,002-004,1,color_shift,data/e05_synthetic/color_shift/002-004_20645.png
002-004_20645,002-004,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/002-004_20645.png
002-004_20645,002-004,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/002-004_20645.png
002-004_20737,002-004,0,clean,data/e05_synthetic/clean/002-004_20737.png
002-004_20737,002-004,0,pattern_noise,data/e05_synthetic/pattern_noise/002-004_20737.png
002-004_20737,002-004,0,color_shift,data/e05_synthetic/color_shift/002-004_20737.png
002-004_20737,002-004,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/002-004_20737.png
002-004_20737,002-004,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/002-004_20737.png
002-004_20850,002-004,0,clean,data/e05_synthetic/clean/002-004_20850.png
002-004_20850,002-004,0,pattern_noise,data/e05_synthetic/pattern_noise/002-004_20850.png
002-004_20850,002-004,0,color_shift,data/e05_synthetic/color_shift/002-004_20850.png
002-004_20850,002-004,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/002-004_20850.png
002-004_20850,002-004,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/002-004_20850.png
002-004_21098,002-004,3,clean,data/e05_synthetic/clean/002-004_21098.png
002-004_21098,002-004,3,pattern_noise,data/e05_synthetic/pattern_noise/002-004_21098.png
002-004_21098,002-004,3,color_shift,data/e05_synthetic/color_shift/002-004_21098.png
002-004_21098,002-004,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/002-004_21098.png
002-004_21098,002-004,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/002-004_21098.png
002-006_17610,002-006,2,clean,data/e05_synthetic/clean/002-006_17610.png
002-006_17610,002-006,2,pattern_noise,data/e05_synthetic/pattern_noise/002-006_17610.png
002-006_17610,002-006,2,color_shift,data/e05_synthetic/color_shift/002-006_17610.png
002-006_17610,002-006,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/002-006_17610.png
002-006_17610,002-006,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/002-006_17610.png
002-006_18033,002-006,0,clean,data/e05_synthetic/clean/002-006_18033.png
002-006_18033,002-006,0,pattern_noise,data/e05_synthetic/pattern_noise/002-006_18033.png
002-006_18033,002-006,0,color_shift,data/e05_synthetic/color_shift/002-006_18033.png
002-006_18033,002-006,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/002-006_18033.png
002-006_18033,002-006,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/002-006_18033.png
002-006_18104,002-006,0,clean,data/e05_synthetic/clean/002-006_18104.png
002-006_18104,002-006,0,pattern_noise,data/e05_synthetic/pattern_noise/002-006_18104.png
002-006_18104,002-006,0,color_shift,data/e05_synthetic/color_shift/002-006_18104.png
002-006_18104,002-006,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/002-006_18104.png
002-006_18104,002-006,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/002-006_18104.png
002-006_18653,002-006,3,clean,data/e05_synthetic/clean/002-006_18653.png
002-006_18653,002-006,3,pattern_noise,data/e05_synthetic/pattern_noise/002-006_18653.png
002-006_18653,002-006,3,color_shift,data/e05_synthetic/color_shift/002-006_18653.png
002-006_18653,002-006,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/002-006_18653.png
002-006_18653,002-006,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/002-006_18653.png
002-006_18839,002-006,1,clean,data/e05_synthetic/clean/002-006_18839.png
002-006_18839,002-006,1,pattern_noise,data/e05_synthetic/pattern_noise/002-006_18839.png
002-006_18839,002-006,1,color_shift,data/e05_synthetic/color_shift/002-006_18839.png
002-006_18839,002-006,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/002-006_18839.png
002-006_18839,002-006,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/002-006_18839.png
002-006_18899,002-006,1,clean,data/e05_synthetic/clean/002-006_18899.png
002-006_18899,002-006,1,pattern_noise,data/e05_synthetic/pattern_noise/002-006_18899.png
002-006_18899,002-006,1,color_shift,data/e05_synthetic/color_shift/002-006_18899.png
002-006_18899,002-006,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/002-006_18899.png
